Sample_date,Sample_Time,Salinity_ppt,pH,DO_mg/L,Turb_NTU,Chl_ug/L,T_Fahr
8/30/2022,22:45:0,9.89,7.74,4.88,1.95,22.36,82.89
8/30/2022,23:0:0,9.96,7.69,4.44,2.19,21.24,82.92
8/30/2022,23:15:0,9.97,7.72,4.54,1.89,20.07,82.899
8/30/2022,23:30:0,9.99,7.72,4.61,1.93,21.43,82.911
8/30/2022,23:45:0,10.02,7.66,4.3,1.93,19.58,82.926
8/31/2022,0:0:0,10.02,7.63,4.15,1.86,20.58,82.92
8/31/2022,0:15:0,10.05,7.62,4.08,1.9,19.6,82.852
8/31/2022,0:30:0,10.06,7.63,4.14,1.97,21.45,82.828
8/31/2022,0:45:0,10.09,7.58,3.84,2.09,18.68,82.821
8/31/2022,1:0:0,10.07,7.58,3.86,1.89,18.06,82.746
8/31/2022,1:15:0,10.08,7.54,3.74,1.91,16.2,82.711
8/31/2022,1:30:0,10.11,7.55,3.74,1.91,14.7,82.738
8/31/2022,1:45:0,10.13,7.53,3.71,1.84,17.08,82.724
8/31/2022,2:0:0,10.13,7.52,3.59,1.97,15.17,82.67
8/31/2022,2:15:0,10.11,7.53,3.49,1.8,15.77,82.632
8/31/2022,2:30:0,10.08,7.52,3.6,1.89,13.8,82.533
8/31/2022,2:45:0,10.08,7.47,3.23,2.1,16.53,82.546
8/31/2022,3:0:0,10.16,7.47,3.28,2.03,14.27,82.625
8/31/2022,3:15:0,10.16,7.48,3.18,2.01,12.49,82.587
8/31/2022,3:30:0,10.17,7.46,3.04,2.05,13.64,82.609
8/31/2022,3:45:0,10.15,7.46,3.18,1.87,12.5,82.504
8/31/2022,4:0:0,10.15,7.46,3.09,2.04,14.41,82.54
8/31/2022,4:15:0,10.22,7.46,3.05,2.03,16.17,82.609
8/31/2022,4:30:0,10.23,7.44,2.53,2.03,10.81,82.638
8/31/2022,4:45:0,10.25,7.43,2.86,2.02,14.61,82.634
8/31/2022,5:0:0,10.28,7.43,2.84,2.15,14.8,82.679
8/31/2022,5:15:0,10.27,7.41,2.71,1.94,14.04,82.614
8/31/2022,5:30:0,10.28,7.39,2.6,2.35,16.42,82.638
8/31/2022,5:45:0,10.27,7.4,2.61,2.25,26.63,82.573
8/31/2022,6:0:0,10.28,7.38,2.61,2.4,18.61,82.591
8/31/2022,6:15:0,10.28,7.37,2.47,2.18,18.69,82.575
8/31/2022,6:30:0,10.29,7.36,2.35,2.18,25.16,82.584
8/31/2022,6:45:0,10.31,7.34,2.34,2.58,17.11,82.594
8/31/2022,7:0:0,10.3,7.37,2.44,2.21,19.01,82.544
8/31/2022,7:15:0,10.3,7.37,2.48,2.24,17.67,82.535
8/31/2022,7:30:0,10.28,7.37,2.62,2.12,15.37,82.454
8/31/2022,7:45:0,10.3,7.34,2.2,2.47,42.07,82.476
8/31/2022,8:0:0,10.26,7.36,2.41,3.11,21.13,82.36
8/31/2022,8:15:0,10.27,7.35,2.36,2.51,26.59,82.391
8/31/2022,8:30:0,10.28,7.33,2.17,2.38,19.47,82.456
8/31/2022,8:45:0,10.29,7.32,2.16,2.44,21.11,82.503
8/31/2022,9:0:0,10.29,7.36,2.4,2.39,23.61,82.494
8/31/2022,9:15:0,10.3,7.35,2.26,2.46,16.13,82.548
8/31/2022,9:30:0,10.31,7.34,2.19,2.38,14.64,82.551
8/31/2022,9:45:0,10.31,7.34,2.39,2.44,15.55,82.598
8/31/2022,10:0:0,10.32,7.34,2.53,2.23,12.45,82.65
8/31/2022,10:15:0,10.33,7.35,2.42,2.59,14.13,82.661
8/31/2022,10:30:0,10.33,7.35,2.46,2.68,8.57,82.675
8/31/2022,10:45:0,10.33,7.34,2.4,2.52,7.36,82.684
8/31/2022,11:0:0,10.32,7.37,2.58,2.37,6.49,82.722
8/31/2022,11:15:0,10.35,7.37,2.59,2.5,6.73,82.738
8/31/2022,11:30:0,10.35,7.42,3.05,2.42,8.26,82.854
8/31/2022,11:45:0,10.36,7.39,2.83,2.33,6.4,82.823
8/31/2022,12:0:0,10.34,7.42,2.98,1.97,5.8,82.99
8/31/2022,12:15:0,10.37,7.37,2.53,2.39,5.06,82.821
8/31/2022,12:30:0,10.36,7.38,2.67,2.21,7.08,82.801
8/31/2022,12:45:0,10.36,7.4,2.89,2.22,6.39,82.864
8/31/2022,13:0:0,10.34,7.44,3.25,2.55,7.21,82.85
8/31/2022,13:15:0,10.35,7.43,3.13,2.31,6.01,82.837
8/31/2022,13:30:0,10.38,7.39,2.84,2.52,8.1,82.789
8/31/2022,13:45:0,10.37,7.4,3,2.2,6.65,82.859
8/31/2022,14:0:0,10.39,7.44,2.99,2.32,6.93,82.864
8/31/2022,14:15:0,10.4,7.43,3.04,2.45,13.85,82.85
8/31/2022,14:30:0,10.39,7.49,3.28,2.28,9.45,82.927
8/31/2022,14:45:0,10.42,7.39,2.6,2.45,6.98,82.848
8/31/2022,15:0:0,10.43,7.39,2.79,2.63,6.88,82.836
8/31/2022,15:15:0,10.42,7.41,2.95,2.37,8.65,82.881
8/31/2022,15:30:0,10.4,7.45,3.12,2.52,15.98,82.859
8/31/2022,15:45:0,10.41,7.44,2.93,2.83,14.27,82.756
8/31/2022,16:0:0,10.37,7.47,3.27,2.59,19.67,82.789
8/31/2022,16:15:0,10.41,7.43,2.91,2.98,14.63,82.643
8/31/2022,16:30:0,10.45,7.38,2.66,3.16,19.62,82.627
8/31/2022,16:45:0,10.45,7.37,2.43,2.64,8.51,82.715
8/31/2022,17:0:0,10.5,7.34,2.09,3.21,7.26,82.576
8/31/2022,17:15:0,10.53,7.33,2.08,3.4,6.95,82.521
8/31/2022,17:30:0,10.54,7.31,1.93,3.64,9.23,82.472
8/31/2022,17:45:0,10.55,7.3,1.89,3.55,6.45,82.396
8/31/2022,18:0:0,10.53,7.31,1.85,3.62,6.58,82.404
8/31/2022,18:15:0,10.53,7.31,1.88,3.13,6.35,82.323
8/31/2022,18:30:0,10.56,7.3,1.77,3.59,5.27,82.278
8/31/2022,18:45:0,10.62,7.28,1.68,4.26,5.85,82.189
8/31/2022,19:0:0,10.63,7.28,1.83,3.74,6.24,82.215
8/31/2022,19:15:0,10.66,7.28,1.64,4.16,6.71,82.182
8/31/2022,19:30:0,10.67,7.28,1.68,4.35,5.49,82.153
8/31/2022,19:45:0,10.68,7.26,1.5,4.89,4.66,82.069
8/31/2022,20:0:0,10.71,7.26,1.33,4.97,4.28,81.991
8/31/2022,20:15:0,10.75,7.25,1.44,5.68,4.67,81.966
8/31/2022,20:30:0,10.78,7.25,1.33,6.3,4.66,81.959
8/31/2022,20:45:0,10.82,7.25,1.39,6.51,4.32,81.874
8/31/2022,21:0:0,10.87,7.25,1.28,7.21,4.11,81.804
8/31/2022,21:15:0,10.9,7.24,1.28,7.22,4.88,81.712
8/31/2022,21:30:0,10.9,7.24,1.31,7.44,3.99,81.655
8/31/2022,21:45:0,10.9,7.23,1.34,7.27,3.95,81.606
8/31/2022,22:0:0,10.9,7.23,1.32,6.89,4.01,81.502
8/31/2022,22:15:0,10.94,7.23,1.24,6.66,3.74,81.432
8/31/2022,22:30:0,10.97,7.23,1.34,6.96,3.74,81.412
8/31/2022,22:45:0,11,7.22,1.18,7.38,3.85,81.399
8/31/2022,23:0:0,11.06,7.22,1.16,7.9,3.52,81.378
8/31/2022,23:15:0,11.07,7.23,1.14,8.54,3.21,81.401
8/31/2022,23:30:0,11.13,7.23,1.19,8.4,3.39,81.275
8/31/2022,23:45:0,11.2,7.23,1.11,9.23,3.25,81.243
9/1/2022,0:0:0,11.21,7.23,1.15,9.02,3.18,81.221
9/1/2022,0:15:0,11.18,7.23,1.2,8.99,3.14,81.12
9/1/2022,0:30:0,11.18,7.23,1.17,8.69,3.47,80.985
9/1/2022,0:45:0,11.24,7.24,1.15,9.96,3.2,80.926
9/1/2022,1:0:0,11.29,7.25,1.19,9.78,3.61,80.866
9/1/2022,1:15:0,11.3,7.25,1.08,9.97,3.96,80.764
9/1/2022,1:30:0,11.37,7.25,1.04,10.31,3.66,80.751
9/1/2022,1:45:0,11.43,7.26,0.96,10.27,2.95,80.692
9/1/2022,2:0:0,11.47,7.26,0.96,10.84,3.07,80.67
9/1/2022,2:15:0,11.5,7.26,1.08,10.58,3.23,80.649
9/1/2022,2:30:0,11.57,7.25,1.18,9.82,3.11,80.704
9/1/2022,2:45:0,11.6,7.25,1.09,10.05,2.82,80.647
9/1/2022,3:0:0,11.64,7.25,1.09,10.45,2.95,80.634
9/1/2022,3:15:0,11.66,7.25,1.08,10.57,2.94,80.551
9/1/2022,3:30:0,11.65,7.25,1.14,10.57,2.67,80.481
9/1/2022,3:45:0,11.64,7.25,1.08,10.59,2.57,80.389
9/1/2022,4:0:0,11.62,7.26,1.03,10.76,2.9,80.303
9/1/2022,4:15:0,11.61,7.26,0.98,10.13,3.53,80.215
9/1/2022,4:30:0,11.54,7.26,0.93,11.16,3.05,80.186
9/1/2022,4:45:0,11.46,7.26,1.05,11.11,3.2,80.096
9/1/2022,5:0:0,11.41,7.26,1,10.98,3.58,80.074
9/1/2022,5:15:0,11.38,7.24,1.19,10.7,3.95,79.804
9/1/2022,5:30:0,11.34,7.23,1.18,10.8,4.49,79.725
9/1/2022,5:45:0,11.3,7.22,1.12,11.14,4.32,79.713
9/1/2022,6:0:0,11.36,7.22,1.26,10.84,4.8,79.569
9/1/2022,6:15:0,11.31,7.21,1.34,10.93,5.77,79.542
9/1/2022,6:30:0,11.32,7.21,1.12,11.48,5.47,79.644
9/1/2022,6:45:0,11.25,7.2,1.21,10.76,5.17,79.482
9/1/2022,7:0:0,11.21,7.2,1.2,10.5,8.71,79.534
9/1/2022,7:15:0,11.21,7.18,1.04,10.77,4.49,79.497
9/1/2022,7:30:0,11.05,7.18,0.99,8.95,6.19,79.142
9/1/2022,7:45:0,11.06,7.19,1.26,8.77,8.57,79.108
9/1/2022,8:0:0,11.01,7.19,1.37,7.85,8.75,78.975
9/1/2022,8:15:0,11.02,7.19,1.33,9.18,8.4,79.117
9/1/2022,8:30:0,10.97,7.21,1.65,7.59,14.81,79.023
9/1/2022,8:45:0,10.97,7.2,1.65,7.9,10.92,79.187
9/1/2022,9:0:0,11.03,7.2,1.56,7.97,12.22,79.27
9/1/2022,9:15:0,11.09,7.21,1.82,8.34,11.26,79.417
9/1/2022,9:30:0,11.11,7.2,1.62,8.14,12.84,79.587
9/1/2022,9:45:0,11.14,7.21,1.99,7.57,14.89,79.675
9/1/2022,10:0:0,11.17,7.2,1.63,8.02,10.07,79.745
9/1/2022,10:15:0,11.23,7.19,1.71,7.82,6.46,79.905
9/1/2022,10:30:0,11.26,7.22,2.05,8.38,5.57,80.155
9/1/2022,10:45:0,11.26,7.21,1.96,8.07,9.35,80.218
9/1/2022,11:0:0,11.25,7.21,1.9,8.22,7.3,80.195
9/1/2022,11:15:0,11.22,7.23,2.16,7.72,10.56,80.353
9/1/2022,11:30:0,11.15,7.19,1.19,7.6,9.03,79.803
9/1/2022,11:45:0,11.15,7.25,2.67,7.3,13.38,80.625
9/1/2022,12:0:0,11.02,7.18,0.86,7.6,4.53,79.536
9/1/2022,12:15:0,11.12,7.19,1.02,7.55,3.94,79.914
9/1/2022,12:30:0,11.26,7.22,1.85,8.18,4.51,80.672
9/1/2022,12:45:0,11.27,7.23,1.82,8.12,4.84,80.913
9/1/2022,13:0:0,11.3,7.23,1.5,8.21,4.86,81.109
9/1/2022,13:15:0,11.27,7.24,1.68,8.16,4.17,81.136
9/1/2022,13:30:0,11.27,7.25,1.71,8.24,5.27,81.127
9/1/2022,13:45:0,11.29,7.24,1.52,8.16,5.08,81.228
9/1/2022,14:0:0,11.32,7.25,1.51,8.35,4.97,81.23
9/1/2022,14:15:0,11.31,7.24,1.69,8.3,5.54,81.378
9/1/2022,14:30:0,11.28,7.26,1.51,9.3,6.11,81.417
9/1/2022,14:45:0,11.35,7.26,1.62,8.42,5.07,81.428
9/1/2022,15:0:0,11.34,7.27,2.15,7.68,6.37,81.545
9/1/2022,15:15:0,11.34,7.31,2.7,7.45,8.27,81.682
9/1/2022,15:30:0,11.39,7.38,3.33,7.07,18.16,81.878
9/1/2022,15:45:0,11.45,7.34,2.82,7.73,12.81,81.747
9/1/2022,16:0:0,11.44,7.28,1.9,8.89,12.06,81.432
9/1/2022,16:15:0,11.47,7.28,1.89,8.28,9.62,81.489
9/1/2022,16:30:0,11.49,7.3,2.24,7.96,8.82,81.504
9/1/2022,16:45:0,11.57,7.32,2.41,7.46,14.82,81.487
9/1/2022,17:0:0,11.57,7.32,2.48,7.86,18.66,81.453
9/1/2022,17:15:0,11.59,7.3,2.39,7.75,14.04,81.352
9/1/2022,17:30:0,11.64,7.3,2.17,7.7,9.02,81.266
9/1/2022,17:45:0,11.7,7.26,1.76,8.22,9.97,81.171
9/1/2022,18:0:0,11.65,7.27,1.92,7.07,7.65,81.082
9/1/2022,18:15:0,11.69,7.25,1.81,7.08,7.62,80.998
9/1/2022,18:30:0,11.71,7.23,1.55,7.49,10.69,80.92
9/1/2022,18:45:0,11.69,7.24,1.6,7.79,7.21,80.811
9/1/2022,19:0:0,11.69,7.24,1.55,7.79,5.82,80.769
9/1/2022,19:15:0,11.69,7.24,1.6,7.99,6.69,80.677
9/1/2022,19:30:0,11.71,7.23,1.46,9.86,6.27,80.667
9/1/2022,19:45:0,11.69,7.22,1.4,8.56,5.39,80.658
9/1/2022,20:0:0,11.72,7.21,1.26,8.43,5.69,80.614
9/1/2022,20:15:0,11.66,7.22,1.31,9.01,5,80.508
9/1/2022,20:30:0,11.64,7.22,1.42,8.47,5.19,80.474
9/1/2022,20:45:0,11.62,7.21,1.41,8.33,4.71,80.436
9/1/2022,21:0:0,11.61,7.21,1.41,8.31,3.12,80.427
9/1/2022,21:15:0,11.61,7.2,1.39,8.44,5.69,80.485
9/1/2022,21:30:0,11.62,7.2,1.39,8.56,4.96,80.424
9/1/2022,21:45:0,11.64,7.19,1.33,8.6,5.36,80.418
9/1/2022,22:0:0,11.65,7.19,1.29,8.82,4.47,80.393
9/1/2022,22:15:0,11.64,7.19,1.37,8.74,5.79,80.301
9/1/2022,22:30:0,11.64,7.18,1.25,8.58,4.67,80.236
9/1/2022,22:45:0,11.7,7.19,1.24,8.91,4.41,80.307
9/1/2022,23:0:0,11.67,7.18,1.25,8.57,4.99,80.24
9/1/2022,23:15:0,11.69,7.19,1.34,8.99,5.11,80.139
9/1/2022,23:30:0,11.68,7.19,1.46,9.08,5.85,80.065
9/1/2022,23:45:0,11.65,7.18,1.45,8.73,5.01,79.992
9/2/2022,0:0:0,11.63,7.19,1.51,8.86,5.16,79.889
9/2/2022,0:15:0,11.61,7.19,1.38,8.8,5.41,79.803
9/2/2022,0:30:0,11.63,7.18,1.45,8.59,5,79.855
9/2/2022,0:45:0,11.68,7.18,1.45,9.1,5.51,79.975
9/2/2022,1:0:0,11.72,7.17,1.18,8.74,3.81,80.112
9/2/2022,1:15:0,11.75,7.17,1.07,8.89,3.74,80.2
9/2/2022,1:30:0,11.77,7.18,1.27,9.34,4.55,80.119
9/2/2022,1:45:0,11.77,7.17,1.32,9.46,3.2,80.038
9/2/2022,2:0:0,11.78,7.17,1.26,9.61,3.62,79.963
9/2/2022,2:15:0,11.81,7.18,1.16,9.68,3.93,80.125
9/2/2022,2:30:0,11.84,7.18,0.98,9.4,3.19,80.136
9/2/2022,2:45:0,11.91,7.19,1.02,9.87,3.01,80.177
9/2/2022,3:0:0,11.92,7.18,1.14,9.28,3.17,80.157
9/2/2022,3:15:0,11.93,7.18,1.08,9.32,3.2,80.166
9/2/2022,3:30:0,11.96,7.18,0.97,9.81,2.98,80.238
9/2/2022,3:45:0,11.97,7.19,1.01,9.79,3.08,80.146
9/2/2022,4:0:0,11.97,7.18,1.02,9.69,2.88,80.089
9/2/2022,4:15:0,11.98,7.19,0.96,10.35,2.63,80.085
9/2/2022,4:30:0,11.96,7.19,1.02,9.79,2.77,79.99
9/2/2022,4:45:0,11.99,7.19,1.08,10.58,2.6,79.945
9/2/2022,5:0:0,11.99,7.2,1.09,10.81,2.58,79.907
9/2/2022,5:15:0,12,7.2,1.01,11.14,2.54,79.846
9/2/2022,5:30:0,11.99,7.2,1,11,2.79,79.79
9/2/2022,5:45:0,11.97,7.2,1.02,11.6,2.89,79.705
9/2/2022,6:0:0,11.96,7.19,0.98,11.34,3.54,79.63
9/2/2022,6:15:0,11.97,7.19,0.98,11.06,2.83,79.637
9/2/2022,6:30:0,11.94,7.18,0.95,11.85,3.54,79.531
9/2/2022,6:45:0,11.94,7.18,1.04,11.1,2.99,79.495
9/2/2022,7:0:0,11.95,7.17,1.05,10.55,3.7,79.475
9/2/2022,7:15:0,11.92,7.16,1.06,10.64,3.74,79.401
9/2/2022,7:30:0,11.9,7.17,1.03,10.91,4.73,79.192
9/2/2022,7:45:0,11.88,7.16,1.19,10.13,3.8,79.133
9/2/2022,8:0:0,11.88,7.15,1.13,10.12,3.98,79.153
9/2/2022,8:15:0,11.89,7.16,1.05,9.9,4.16,79.216
9/2/2022,8:30:0,11.91,7.17,0.97,10.47,3,79.32
9/2/2022,8:45:0,11.89,7.16,1.03,9.98,3.88,79.295
9/2/2022,9:0:0,11.9,7.16,1.15,10.65,3.42,79.383
9/2/2022,9:15:0,11.89,7.16,1.31,10.28,4.22,79.401
9/2/2022,9:30:0,11.89,7.18,1.02,10.99,3.31,79.495
9/2/2022,9:45:0,11.84,7.16,1.48,9.95,5.22,79.561
9/2/2022,10:0:0,11.86,7.17,1.38,10.65,4.49,79.63
9/2/2022,10:15:0,11.76,7.18,1.48,9.93,3.73,79.77
9/2/2022,10:30:0,11.7,7.18,1.63,9.01,5.34,79.822
9/2/2022,10:45:0,11.58,7.18,1.73,8.33,5.45,79.974
9/2/2022,11:0:0,11.55,7.18,1.88,7.62,6.95,79.997
9/2/2022,11:15:0,11.43,7.2,1.96,6.91,6.77,80.168
9/2/2022,11:30:0,11.42,7.21,2.08,6.69,11.86,80.251
9/2/2022,11:45:0,11.28,7.24,2.33,5.57,9.25,80.379
9/2/2022,12:0:0,11.24,7.26,2.51,5.36,10.96,80.454
9/2/2022,12:15:0,11.14,7.28,2.77,5.15,11.57,80.494
9/2/2022,12:30:0,11.12,7.29,2.68,4.8,15.64,80.586
9/2/2022,12:45:0,11.04,7.31,2.87,4.22,11.67,80.667
9/2/2022,13:0:0,11.01,7.33,2.97,4.26,14.5,80.748
9/2/2022,13:15:0,11.01,7.33,2.97,4.17,15.59,80.843
9/2/2022,13:30:0,10.99,7.33,3.22,4.05,13.39,80.843
9/2/2022,13:45:0,10.97,7.35,3.42,3.99,12.96,81.014
9/2/2022,14:0:0,10.93,7.36,3.58,4.34,15.4,81.149
9/2/2022,14:15:0,10.95,7.37,3.58,3.71,13.68,81.028
9/2/2022,14:30:0,10.91,7.37,3.63,3.65,15.26,81.198
9/2/2022,14:45:0,10.89,7.39,3.75,3.69,14.41,81.358
9/2/2022,15:0:0,10.93,7.37,3.76,4.25,21.34,81.259
9/2/2022,15:15:0,10.92,7.37,3.81,3.77,18.8,81.234
9/2/2022,15:30:0,10.92,7.36,3.85,3.52,20.28,81.133
9/2/2022,15:45:0,10.9,7.34,3.67,4.22,22.67,81.122
9/2/2022,16:0:0,10.89,7.36,3.84,3.7,19.2,81.081
9/2/2022,16:15:0,10.88,7.36,3.84,3.71,32.39,81.046
9/2/2022,16:30:0,10.88,7.35,3.68,3.19,20.42,81.018
9/2/2022,16:45:0,10.87,7.35,3.77,3.33,33.51,81.027
9/2/2022,17:0:0,10.92,7.32,3.44,3.66,21.13,80.839
9/2/2022,17:15:0,10.93,7.3,3.38,3.47,21.25,80.836
9/2/2022,17:30:0,10.87,7.32,3.53,3.27,16.07,80.854
9/2/2022,17:45:0,10.8,7.36,3.8,3.11,28.53,80.989
9/2/2022,18:0:0,10.88,7.3,3.34,3.06,15.54,80.776
9/2/2022,18:15:0,10.88,7.31,3.5,3.28,15.68,80.717
9/2/2022,18:30:0,10.88,7.3,3.26,4.06,18.13,80.69
9/2/2022,18:45:0,10.87,7.31,3.44,2.91,17.18,80.677
9/2/2022,19:0:0,10.9,7.32,3.47,2.86,18.51,80.665
9/2/2022,19:15:0,10.88,7.33,3.54,2.74,17.14,80.647
9/2/2022,19:30:0,10.88,7.32,3.63,3.08,18.61,80.607
9/2/2022,19:45:0,10.9,7.31,3.39,3.07,14.72,80.544
9/2/2022,20:0:0,10.86,7.31,3.43,2.7,12.37,80.465
9/2/2022,20:15:0,10.89,7.31,3.38,2.87,12.14,80.461
9/2/2022,20:30:0,10.9,7.31,3.43,3.29,12.41,80.433
9/2/2022,20:45:0,10.95,7.3,3.45,2.93,13.39,80.47
9/2/2022,21:0:0,10.93,7.3,3.28,2.62,12.21,80.532
9/2/2022,21:15:0,10.95,7.29,3.39,2.88,14.35,80.508
9/2/2022,21:30:0,10.93,7.3,3.35,2.85,14.59,80.564
9/2/2022,21:45:0,10.94,7.28,3.28,2.63,13.34,80.517
9/2/2022,22:0:0,10.91,7.3,3.14,2.48,10.97,80.528
9/2/2022,22:15:0,10.95,7.28,3.17,2.59,12.14,80.508
9/2/2022,22:30:0,10.93,7.27,3.06,2.33,12.61,80.463
9/2/2022,22:45:0,10.95,7.25,2.89,2.33,12.08,80.415
9/2/2022,23:0:0,10.92,7.26,2.72,2.21,11.69,80.357
9/2/2022,23:15:0,10.95,7.26,2.77,2.38,14.19,80.492
9/2/2022,23:30:0,11,7.23,2.51,2.22,12.01,80.535
9/2/2022,23:45:0,11.03,7.23,2.42,2.38,12.03,80.586
9/3/2022,0:0:0,11.11,7.24,2.64,2.43,14.58,80.553
9/3/2022,0:15:0,11.07,7.24,2.89,2.53,14.46,80.478
9/3/2022,0:30:0,11.11,7.24,2.98,2.44,17.84,80.472
9/3/2022,0:45:0,11.13,7.23,2.67,3.24,17.04,80.452
9/3/2022,1:0:0,11.16,7.23,2.47,2.66,18.34,80.467
9/3/2022,1:15:0,11.18,7.23,2.71,2.71,17.71,80.469
9/3/2022,1:30:0,11.16,7.22,2.59,2.59,15.16,80.429
9/3/2022,1:45:0,11.13,7.21,2.33,2.45,15.03,80.393
9/3/2022,2:0:0,11.12,7.23,2.64,2.47,13.7,80.332
9/3/2022,2:15:0,11.1,7.24,2.75,2.44,18.73,80.236
9/3/2022,2:30:0,11.06,7.24,2.78,2.4,13.88,80.164
9/3/2022,2:45:0,11.06,7.25,2.77,2.48,14.14,80.146
9/3/2022,3:0:0,11.05,7.25,2.96,2.4,14.09,80.098
9/3/2022,3:15:0,11.02,7.26,2.89,2.34,13.15,80.031
9/3/2022,3:30:0,10.94,7.26,2.65,2.19,12.94,80.04
9/3/2022,3:45:0,10.95,7.25,2.77,2.24,13.26,80.011
9/3/2022,4:0:0,10.97,7.26,2.78,2.26,14.57,79.929
9/3/2022,4:15:0,10.93,7.27,3.02,2.57,13.45,79.866
9/3/2022,4:30:0,10.8,7.29,3.27,2.33,13.38,79.581
9/3/2022,4:45:0,10.82,7.29,3.19,2.4,17.64,79.745
9/3/2022,5:0:0,10.86,7.32,3.5,2.41,26.6,79.786
9/3/2022,5:15:0,10.93,7.31,3.26,2.44,22.39,79.905
9/3/2022,5:30:0,10.96,7.35,3.6,2.48,27.41,79.855
9/3/2022,5:45:0,11,7.37,3.82,2.6,31.75,79.864
9/3/2022,6:0:0,11.06,7.38,3.81,2.43,30.87,79.911
9/3/2022,6:15:0,11.06,7.35,3.61,2.57,29.6,79.842
9/3/2022,6:30:0,11.09,7.33,3.39,2.58,25.95,79.905
9/3/2022,6:45:0,11.07,7.35,3.55,2.88,25.56,79.734
9/3/2022,7:0:0,11.12,7.36,3.67,2.78,29.77,79.842
9/3/2022,7:15:0,11.18,7.37,3.69,2.86,30.29,80.001
9/3/2022,7:30:0,11.17,7.36,3.67,2.84,33.44,80.004
9/3/2022,7:45:0,11.2,7.35,3.6,2.6,38.44,80.112
9/3/2022,8:0:0,11.23,7.3,3.17,2.58,28.35,80.308
9/3/2022,8:15:0,11.27,7.31,3.19,2.81,45.65,80.388
9/3/2022,8:30:0,11.29,7.34,3.6,2.86,35.27,80.407
9/3/2022,8:45:0,11.31,7.32,3.22,2.63,32.34,80.481
9/3/2022,9:0:0,11.36,7.33,3.27,2.62,23.62,80.492
9/3/2022,9:15:0,11.36,7.36,3.68,2.88,38.48,80.51
9/3/2022,9:30:0,11.35,7.36,3.77,2.72,34.42,80.476
9/3/2022,9:45:0,11.32,7.39,4.15,3.04,43.13,80.503
9/3/2022,10:0:0,11.3,7.41,4.35,3.09,62.51,80.542
9/3/2022,10:15:0,11.33,7.43,4.47,2.97,45.8,80.616
9/3/2022,10:30:0,11.25,7.53,5.36,3.75,76.77,80.748
9/3/2022,10:45:0,11.3,7.47,4.83,3.03,48.24,80.76
9/3/2022,11:0:0,11.24,7.51,4.89,2.95,51.73,80.746
9/3/2022,11:15:0,11.31,7.58,5.45,3.13,48.16,80.924
9/3/2022,11:30:0,11.29,7.64,5.96,3.31,55.84,81.001
9/3/2022,11:45:0,11.23,7.7,6.51,3.16,59.77,81.068
9/3/2022,12:0:0,11.11,7.74,6.75,2.91,44.62,81.228
9/3/2022,12:15:0,11.1,7.75,6.74,3.08,48.28,81.306
9/3/2022,12:30:0,11.16,7.73,6.54,2.85,53.47,81.324
9/3/2022,12:45:0,11.13,7.78,7.07,2.91,57.46,81.397
9/3/2022,13:0:0,11.19,7.78,6.79,2.98,49.41,81.401
9/3/2022,13:15:0,10.98,7.97,8.7,3.57,107.29,81.738
9/3/2022,13:30:0,10.84,8.08,9.74,3.39,97.14,81.921
9/3/2022,13:45:0,10.89,8.01,8.78,3.76,109.22,81.934
9/3/2022,14:0:0,10.8,8,8.83,3.27,88.31,82.056
9/3/2022,14:15:0,10.86,7.97,8.64,3.19,82.03,82.074
9/3/2022,14:30:0,10.83,7.97,8.38,3.51,108.13,82.053
9/3/2022,14:45:0,10.88,7.89,7.89,3.35,118.25,81.9
9/3/2022,15:0:0,10.85,7.9,7.87,3.43,119.47,81.941
9/3/2022,15:15:0,10.86,7.93,8.14,3.38,89.43,81.963
9/3/2022,15:30:0,10.84,7.98,8.57,3.22,103.63,82.033
9/3/2022,15:45:0,10.87,7.98,8.64,3.3,94.63,81.984
9/3/2022,16:0:0,10.9,7.95,8.54,3.28,102.26,81.923
9/3/2022,16:15:0,10.9,7.93,8.25,3.12,115.59,81.91
9/3/2022,16:30:0,10.77,8.02,8.95,3.87,138.94,81.919
9/3/2022,16:45:0,10.79,7.98,8.73,3.56,139.55,81.853
9/3/2022,17:0:0,10.8,7.96,8.43,3.45,115.73,81.765
9/3/2022,17:15:0,10.81,7.95,8.24,3.2,112.36,81.799
9/3/2022,17:30:0,10.79,7.96,8.29,3.17,106.36,81.847
9/3/2022,17:45:0,10.8,7.94,8.28,3.64,114.65,81.847
9/3/2022,18:0:0,10.79,7.96,8.39,3.02,103.82,81.822
9/3/2022,18:15:0,10.78,7.93,8.06,3.01,102.53,81.741
9/3/2022,18:30:0,10.77,7.95,8.54,3.2,162.53,81.7
9/3/2022,18:45:0,10.78,7.91,8.06,3.05,109.04,81.669
9/3/2022,19:0:0,10.79,7.87,7.81,3.11,112.62,81.597
9/3/2022,19:15:0,10.8,7.87,7.84,3.08,137.72,81.613
9/3/2022,19:30:0,10.78,7.89,8.02,3.21,104.53,81.653
9/3/2022,19:45:0,10.81,7.83,7.36,2.84,89.85,81.567
9/3/2022,20:0:0,10.82,7.81,7.35,3.56,96.82,81.541
9/3/2022,20:15:0,10.84,7.75,6.84,2.73,74.84,81.437
9/3/2022,20:30:0,10.81,7.76,6.98,2.52,80.79,81.435
9/3/2022,20:45:0,10.82,7.7,6.46,2.31,63.61,81.487
