Sample_date,Sample_Time,Salinity_ppt,pH,DO_mg/L,Turb_NTU,Chl_ug/L,BGA_RFU,T_Fahr
9/18/2022,16:45:0,12.02,7.95,8.07,2.35,102.54,45.12,78.589
9/18/2022,17:0:0,12.08,7.92,7.8,2.23,83,36.73,78.478
9/18/2022,17:15:0,11.98,7.98,8.39,2.18,102.64,47.53,78.528
9/18/2022,17:30:0,12.01,7.94,8.05,2.23,76.24,34.65,78.436
9/18/2022,17:45:0,12.06,7.91,7.67,2.02,83.71,38.26,78.382
9/18/2022,18:0:0,12.02,7.92,7.78,2.36,96.77,43.61,78.316
9/18/2022,18:15:0,12.09,7.82,7,1.84,70.85,29.55,78.283
9/18/2022,18:30:0,12.1,7.85,7.15,2.01,74.61,35.75,78.235
9/18/2022,18:45:0,12.04,7.86,7.29,1.88,69.37,29.51,78.337
9/18/2022,19:0:0,12.04,7.85,7.29,1.85,70.06,33.17,78.431
9/18/2022,19:15:0,12.1,7.83,7.12,1.93,67.86,32.6,78.393
9/18/2022,19:30:0,12.17,7.77,6.6,1.9,52.93,25.25,78.278
9/18/2022,19:45:0,12.24,7.76,6.61,2.09,54.27,26.22,78.145
9/18/2022,20:0:0,12.2,7.79,6.75,1.97,61.56,28.76,78.184
9/18/2022,20:15:0,12.29,7.73,6.46,1.77,49.81,23.9,78.154
9/18/2022,20:30:0,12.32,7.7,6.16,1.93,43.11,21.5,78.159
9/18/2022,20:45:0,12.27,7.72,6.47,1.81,45.74,21.37,78.118
9/18/2022,21:0:0,12.28,7.69,6.22,1.76,44.47,20.84,78.062
9/18/2022,21:15:0,12.33,7.66,5.95,1.75,40.19,19.59,78.004
9/18/2022,21:30:0,12.24,7.68,6.2,1.65,43.24,20.07,77.965
9/18/2022,21:45:0,12.27,7.65,5.92,1.7,39.29,19.48,77.927
9/18/2022,22:0:0,12.31,7.62,5.69,1.75,38.63,18.61,77.844
9/18/2022,22:15:0,12.23,7.63,5.81,1.74,37.04,18.43,77.803
9/18/2022,22:30:0,12.24,7.62,5.62,1.65,37,18.74,77.74
9/18/2022,22:45:0,12.21,7.6,5.54,1.8,35.71,17.8,77.693
9/18/2022,23:0:0,12.13,7.6,5.59,1.72,38.53,18.81,77.601
9/18/2022,23:15:0,12.14,7.59,5.58,1.77,34.5,17.48,77.565
9/18/2022,23:30:0,12.12,7.57,5.42,1.82,30.41,14.28,77.596
9/18/2022,23:45:0,12.18,7.57,5.46,1.71,33.48,16.42,77.592
9/19/2022,0:0:0,11.99,7.61,5.72,1.78,34.04,16.99,77.36
9/19/2022,0:15:0,12.08,7.57,5.46,1.76,30.88,16.15,77.409
9/19/2022,0:30:0,12.08,7.59,5.58,1.64,33.99,17.49,77.358
9/19/2022,0:45:0,12.09,7.59,5.57,1.67,33.22,16.91,77.335
9/19/2022,1:0:0,12.08,7.6,5.54,1.85,33.88,17.24,77.229
9/19/2022,1:15:0,12.09,7.59,5.6,1.7,32.62,16.91,77.193
9/19/2022,1:30:0,12.07,7.58,5.43,1.63,33.35,17.42,77.248
9/19/2022,1:45:0,12.02,7.59,5.56,1.62,33.82,17.0,76.996
9/19/2022,2:0:0,11.97,7.58,5.55,1.61,31.75,15.83,77.002
9/19/2022,2:15:0,11.96,7.58,5.44,1.73,32.55,16.86,76.91
9/19/2022,2:30:0,12.02,7.58,5.54,1.68,32.28,18.67,76.78
9/19/2022,2:45:0,11.98,7.59,5.58,1.82,33.92,17.18,76.789
9/19/2022,3:0:0,12.01,7.55,5.3,1.71,32.86,17.35,76.928
9/19/2022,3:15:0,12.03,7.53,5.13,1.64,30.32,16.23,77.016
9/19/2022,3:30:0,11.97,7.56,5.39,1.7,32.59,16.49,76.788
9/19/2022,3:45:0,11.98,7.54,5.18,1.71,30.61,16.94,76.901
9/19/2022,4:0:0,12.05,7.53,5.18,1.69,31.45,15.26,77.005
9/19/2022,4:15:0,12.06,7.52,5.12,1.75,31.22,17.03,77.101
9/19/2022,4:30:0,12.04,7.52,5.09,1.64,28.46,14.4,77.113
9/19/2022,4:45:0,12.09,7.51,5.04,1.63,25.61,13.62,77.13
9/19/2022,5:0:0,12.1,7.5,4.97,1.53,27.14,14.04,77.146
9/19/2022,5:15:0,12.01,7.5,4.99,1.75,30.2,15.6,76.959
9/19/2022,5:30:0,12.01,7.49,4.96,1.52,27.07,11.49,76.971
9/19/2022,5:45:0,12.02,7.49,4.89,1.69,28.17,14.53,76.955
9/19/2022,6:0:0,12.11,7.48,4.8,1.73,28.21,12.88,77.153
9/19/2022,6:15:0,12.06,7.47,4.8,2.68,30.13,17.04,77.061
9/19/2022,6:30:0,12.17,7.47,4.73,1.66,25.11,11.87,77.214
9/19/2022,6:45:0,12.24,7.46,4.63,1.57,24.64,12.64,77.259
9/19/2022,7:0:0,12.19,7.45,4.56,1.71,22.24,11.41,77.279
9/19/2022,7:15:0,12.03,7.47,4.63,1.54,26.42,12.99,77.121
9/19/2022,7:30:0,12.03,7.48,4.67,1.61,26.83,14.65,77.103
9/19/2022,7:45:0,12.03,7.47,4.56,1.58,27.45,14.7,77.216
9/19/2022,8:0:0,12.03,7.48,4.75,2.99,26.66,13.92,77.144
9/19/2022,8:15:0,12.04,7.47,4.57,1.6,25.55,13.87,77.252
9/19/2022,8:30:0,12.08,7.46,4.51,1.77,26.99,15.42,77.266
9/19/2022,8:45:0,12.17,7.43,4.29,1.55,20.54,10.44,77.441
9/19/2022,9:0:0,12.13,7.45,4.68,2.46,21.38,11.57,77.414
9/19/2022,9:15:0,12.18,7.43,4.43,1.51,18.5,9.83,77.459
9/19/2022,9:30:0,12.19,7.44,4.55,1.49,18.57,9.52,77.527
9/19/2022,9:45:0,12.21,7.45,4.7,1.41,18.03,9.92,77.598
9/19/2022,10:0:0,12.1,7.45,4.49,1.35,24.01,15.37,77.558
9/19/2022,10:15:0,12.11,7.47,4.71,1.44,19.32,11.19,77.637
9/19/2022,10:30:0,12.03,7.55,5.16,1.66,25.03,16.88,77.581
9/19/2022,10:45:0,11.97,7.54,5.42,1.44,20.02,12.08,77.691
9/19/2022,11:0:0,11.94,7.53,5.29,1.55,17.91,9.36,77.927
9/19/2022,11:15:0,11.9,7.53,5.3,1.59,16.47,8.02,78.015
9/19/2022,11:30:0,11.88,7.53,5.39,1.67,17.26,8.43,78.082
9/19/2022,11:45:0,11.83,7.53,5.3,1.42,16.93,8.06,78.091
9/19/2022,12:0:0,11.76,7.54,5.42,1.43,18.53,9.6,78.001
9/19/2022,12:15:0,11.82,7.51,5.17,1.35,17.2,8.33,77.923
9/19/2022,12:30:0,11.77,7.53,5.25,1.37,18.43,8.64,78.003
9/19/2022,12:45:0,11.77,7.53,5.28,1.3,18.21,8.36,78.026
9/19/2022,13:0:0,11.81,7.55,5.45,1.48,20.96,10.57,77.977
9/19/2022,13:15:0,11.84,7.57,5.61,1.54,22.82,10.63,78.04
9/19/2022,13:30:0,11.86,7.6,5.7,1.58,25.58,12.25,78.161
9/19/2022,13:45:0,11.91,7.61,5.81,1.41,26.07,12.48,78.255
9/19/2022,14:0:0,11.85,7.65,6.16,1.67,30.84,14.36,78.265
9/19/2022,14:15:0,11.89,7.66,6.28,1.56,31.91,15.29,78.228
9/19/2022,14:30:0,11.93,7.66,6.16,1.58,35.75,17.41,78.157
9/19/2022,14:45:0,11.92,7.73,6.58,1.62,40.34,19.75,78.17
9/19/2022,15:0:0,11.91,7.83,7.21,1.76,45.97,21.8,78.215
9/19/2022,15:15:0,11.96,7.81,7.1,1.72,44.58,21.47,78.228
9/19/2022,15:30:0,11.97,7.8,7.05,1.76,44.99,21.81,78.224
9/19/2022,15:45:0,11.92,7.82,7.23,1.67,53.15,26.86,78.256
9/19/2022,16:0:0,11.95,7.79,6.94,1.77,42.32,20.38,78.206
9/19/2022,16:15:0,12.02,7.78,6.9,1.83,43.75,23.0,78.183
9/19/2022,16:30:0,11.98,7.77,6.7,1.86,53.36,27.37,78.147
9/19/2022,16:45:0,11.96,7.76,6.84,1.91,42.13,23.05,78.123
9/19/2022,17:0:0,11.96,7.72,6.53,1.72,39.62,19.16,78.053
9/19/2022,17:15:0,11.96,7.69,6.29,1.71,35.56,15.97,78.008
9/19/2022,17:30:0,11.97,7.66,6.04,1.69,35.73,18.61,78.001
9/19/2022,17:45:0,12.01,7.62,5.85,1.63,32.21,16.38,77.99
9/19/2022,18:0:0,11.99,7.63,5.93,1.6,36,18.52,77.927
9/19/2022,18:15:0,11.97,7.63,5.9,1.61,34.7,16.99,77.868
9/19/2022,18:30:0,12.01,7.6,5.82,1.7,33.66,16.81,77.878
9/19/2022,18:45:0,12.03,7.6,5.78,1.52,33.13,16.81,77.83
9/19/2022,19:0:0,12.03,7.59,5.66,1.71,31.29,15.76,77.839
9/19/2022,19:15:0,11.93,7.67,6.25,1.65,35.63,18.0,77.731
9/19/2022,19:30:0,12.05,7.6,5.7,1.55,30.34,15.68,77.824
9/19/2022,19:45:0,12.09,7.57,5.53,1.59,28.78,14.5,77.842
9/19/2022,20:0:0,12.1,7.6,5.65,1.51,30.8,15.7,77.868
9/19/2022,20:15:0,12.13,7.58,5.48,1.57,27.75,14.56,77.878
9/19/2022,20:30:0,12.08,7.58,5.63,1.55,27.33,13.68,77.805
9/19/2022,20:45:0,12.11,7.56,5.45,1.67,26.22,13.59,77.794
9/19/2022,21:0:0,12.07,7.57,5.67,1.7,25.84,12.85,77.731
9/19/2022,21:15:0,12.08,7.57,5.55,1.59,27.02,13.75,77.698
9/19/2022,21:30:0,12.11,7.57,5.43,2.03,26.59,13.56,77.686
9/19/2022,21:45:0,12.13,7.54,5.28,1.55,24.46,12.57,77.706
9/19/2022,22:0:0,12.15,7.53,5.2,1.76,24.34,12.64,77.661
9/19/2022,22:15:0,12.15,7.55,5.36,1.66,26.32,11.84,77.637
9/19/2022,22:30:0,12.16,7.53,5.24,1.67,24.19,12.42,77.689
9/19/2022,22:45:0,12.11,7.5,5.04,1.59,21.37,11.0,77.614
9/19/2022,23:0:0,12.15,7.47,4.89,1.87,20.27,10.66,77.668
9/19/2022,23:15:0,12.13,7.48,4.93,1.58,20.51,10.65,77.554
9/19/2022,23:30:0,12.17,7.46,4.69,1.53,20.53,11.04,77.63
9/19/2022,23:45:0,12.18,7.45,4.68,1.68,19.12,10.28,77.587
9/20/2022,0:0:0,12.13,7.46,4.74,1.48,19.61,10.29,77.511
9/20/2022,0:15:0,12.17,7.44,4.6,1.61,18.72,9.82,77.558
9/20/2022,0:30:0,12.17,7.44,4.63,1.68,18.83,10.04,77.578
9/20/2022,0:45:0,12.17,7.41,4.5,1.69,16.77,8.82,77.581
9/20/2022,1:0:0,12.19,7.4,4.39,1.52,16.24,8.59,77.583
9/20/2022,1:15:0,12.18,7.4,4.29,1.66,16.26,8.93,77.565
9/20/2022,1:30:0,12.19,7.4,4.29,1.46,16.36,8.79,77.535
9/20/2022,1:45:0,12.18,7.4,4.25,1.52,15.95,8.38,77.52
9/20/2022,2:0:0,12.23,7.42,4.47,1.49,17.21,9.1,77.547
9/20/2022,2:15:0,12.23,7.41,4.3,1.56,17.46,9.5,77.526
9/20/2022,2:30:0,12.22,7.41,4.29,1.66,15.63,8.2,77.461
9/20/2022,2:45:0,12.24,7.4,4.2,1.45,15.6,8.21,77.508
9/20/2022,3:0:0,12.24,7.39,4.14,1.58,14.31,7.56,77.499
9/20/2022,3:15:0,12.21,7.4,4.17,1.48,15.63,7.89,77.391
9/20/2022,3:30:0,12.22,7.39,4.17,1.47,14.65,7.48,77.407
9/20/2022,3:45:0,12.2,7.4,4.13,1.49,14.95,7.69,77.374
9/20/2022,4:0:0,12.22,7.38,4.07,2.38,14.18,7.41,77.398
9/20/2022,4:15:0,12.21,7.39,4.16,1.47,14.81,7.8,77.365
9/20/2022,4:30:0,12.21,7.39,4.19,1.44,15.07,7.78,77.326
9/20/2022,4:45:0,12.21,7.39,4.1,1.46,14.8,7.78,77.342
9/20/2022,5:0:0,12.2,7.38,4.11,1.42,13.71,7.11,77.306
9/20/2022,5:15:0,12.19,7.39,4.08,1.45,12.87,6.95,77.284
9/20/2022,5:30:0,12.17,7.38,4.04,1.45,13.55,6.84,77.272
9/20/2022,5:45:0,12.2,7.38,4.31,1.5,13.33,6.84,77.331
9/20/2022,6:0:0,12.21,7.36,3.98,1.39,13.26,6.9,77.342
9/20/2022,6:15:0,12.21,7.35,3.96,1.53,11.67,5.99,77.356
9/20/2022,6:30:0,12.21,7.35,4,1.37,12.1,6.11,77.362
9/20/2022,6:45:0,12.22,7.33,3.73,1.39,10.74,5.52,77.396
9/20/2022,7:0:0,12.21,7.34,3.8,1.32,11.85,6.72,77.396
9/20/2022,7:15:0,12.21,7.33,3.67,1.33,11.15,6.02,77.394
9/20/2022,7:30:0,12.2,7.34,3.74,1.45,12.29,6.51,77.385
9/20/2022,7:45:0,12.2,7.35,3.79,1.32,13.63,7.52,77.385
9/20/2022,8:0:0,12.19,7.35,3.86,1.29,14.23,8.14,77.326
9/20/2022,8:15:0,12.2,7.35,4.09,1.5,12.03,6.11,77.349
9/20/2022,8:30:0,12.16,7.36,4.16,1.34,11.68,6.25,77.301
9/20/2022,8:45:0,12.17,7.35,4.01,1.34,12.42,7.17,77.389
9/20/2022,9:0:0,12.19,7.35,4.18,1.66,10.48,5.91,77.428
9/20/2022,9:15:0,12.19,7.35,4.18,1.66,10.48,5.91,77.428
9/20/2022,9:30:0,12.57,7.43,4.21,1.23,14.59,9.17,77.358
9/20/2022,9:45:0,12.59,7.39,4.26,1.33,10.14,5.88,77.419
9/20/2022,10:0:0,12.58,7.4,4.48,1.26,11.91,7.12,77.434
9/20/2022,10:15:0,12.58,7.41,4.58,1.2,12.51,7.61,77.452
9/20/2022,10:30:0,12.57,7.41,4.52,1.21,12.88,7.82,77.484
9/20/2022,10:45:0,12.58,7.42,4.65,1.22,11.91,6.9,77.562
9/20/2022,11:0:0,12.6,7.41,4.67,1.41,11.4,6.64,77.686
9/20/2022,11:15:0,12.58,7.45,4.91,1.29,13.16,7.69,77.772
9/20/2022,11:30:0,12.6,7.43,4.66,1.27,12,7.27,77.859
9/20/2022,11:45:0,12.6,7.44,4.83,1.32,15.74,10.31,77.749
9/20/2022,12:0:0,12.59,7.45,4.97,1.38,14.83,9.09,77.83
9/20/2022,12:15:0,12.54,7.5,5.26,1.31,15.75,9.61,77.835
9/20/2022,12:30:0,12.52,7.52,5.34,1.28,18.64,11.96,77.871
9/20/2022,12:45:0,12.55,7.58,5.49,1.29,26.78,19.93,77.7
9/20/2022,13:0:0,12.58,7.45,4.94,1.26,13.3,7.81,78.057
9/20/2022,13:15:0,12.57,7.5,5.38,1.28,16.04,9.16,78.141
9/20/2022,13:30:0,12.6,7.49,5.34,1.3,15.61,8.8,78.154
9/20/2022,13:45:0,12.62,7.49,5.22,1.14,16.68,9.56,78.24
9/20/2022,14:0:0,12.59,7.52,5.45,1.24,17.63,9.8,78.271
9/20/2022,14:15:0,12.58,7.55,5.69,1.2,19.25,10.77,78.343
9/20/2022,14:30:0,12.53,7.61,6.08,1.37,22.78,12.15,78.319
9/20/2022,14:45:0,12.57,7.6,6.07,1.36,24.05,13.03,78.267
9/20/2022,15:0:0,12.58,7.63,6.18,1.43,25.36,13.52,78.269
9/20/2022,15:15:0,12.57,7.65,6.24,1.33,27.57,14.69,78.285
9/20/2022,15:30:0,12.61,7.6,5.91,1.28,26.04,14.62,78.274
9/20/2022,15:45:0,12.61,7.59,5.96,1.39,27.55,14.71,78.321
9/20/2022,16:0:0,12.58,7.65,6.04,1.29,36.64,20.13,78.384
9/20/2022,16:15:0,12.6,7.61,5.97,1.52,30.1,16.12,78.303
9/20/2022,16:30:0,12.65,7.56,5.54,1.5,28.35,15.52,78.262
9/20/2022,16:45:0,12.61,7.61,6.09,1.33,32.09,17.94,78.267
9/20/2022,17:0:0,12.7,7.58,5.74,1.52,32.67,17.77,78.235
9/20/2022,17:15:0,12.66,7.57,5.73,1.37,30.51,16.81,78.197
9/20/2022,17:30:0,12.75,7.52,5.23,1.42,30.52,16.3,78.17
9/20/2022,17:45:0,12.73,7.5,5.24,1.41,25.38,14.23,78.136
9/20/2022,18:0:0,12.73,7.48,5.08,1.97,24.59,13.47,78.06
9/20/2022,18:15:0,12.78,7.42,4.67,1.3,20.54,11.29,78.06
9/20/2022,18:30:0,12.76,7.42,4.66,1.41,20.35,9.49,78.01
9/20/2022,18:45:0,12.86,7.36,4.14,1.63,15.87,8.94,78.031
9/20/2022,19:0:0,12.85,7.37,4.23,1.64,16.95,9.52,77.994
9/20/2022,19:15:0,12.83,7.36,4.24,1.4,16.5,9.34,77.958
9/20/2022,19:30:0,12.87,7.35,4.02,1.61,15.87,9.15,77.976
9/20/2022,19:45:0,12.87,7.32,3.83,1.51,13.7,7.65,77.958
9/20/2022,20:0:0,12.93,7.31,3.59,1.53,14.07,7.81,77.956
9/20/2022,20:15:0,12.9,7.32,3.71,1.44,14.8,8.46,77.905
9/20/2022,20:30:0,12.95,7.28,3.38,1.64,11.06,6.22,77.945
9/20/2022,20:45:0,12.91,7.31,3.69,1.57,13.96,7.87,77.839
9/20/2022,21:0:0,12.92,7.3,3.61,1.52,12.92,7.1,77.819
9/20/2022,21:15:0,12.89,7.3,3.55,1.46,12.98,7.05,77.785
9/20/2022,21:30:0,12.88,7.3,3.59,1.58,12.32,6.87,77.761
9/20/2022,21:45:0,12.89,7.28,3.52,1.41,12.08,6.81,77.691
9/20/2022,22:0:0,12.92,7.26,3.22,1.59,10.84,6.06,77.765
9/20/2022,22:15:0,12.88,7.26,3.2,1.66,10.69,6.06,77.772
9/20/2022,22:30:0,12.89,7.27,3.29,1.53,10.86,6.13,77.736
9/20/2022,22:45:0,12.91,7.26,3.18,1.41,10.65,5.76,77.644
9/20/2022,23:0:0,12.97,7.24,3.03,1.69,9.37,5.22,77.715
9/20/2022,23:15:0,12.98,7.23,3.06,1.6,9.37,5.15,77.621
9/20/2022,23:30:0,12.95,7.24,3.07,1.56,10.3,5.92,77.594
9/20/2022,23:45:0,12.94,7.25,3.12,1.47,10.83,5.98,77.587
9/21/2022,0:0:0,12.96,7.25,3.19,1.47,10.59,6.13,77.554
9/21/2022,0:15:0,12.96,7.25,3.19,1.45,11.07,6.12,77.522
9/21/2022,0:30:0,12.95,7.24,3.02,1.43,9.95,5.65,77.506
9/21/2022,0:45:0,12.95,7.25,3.08,1.4,10.91,6.0,77.497
9/21/2022,1:0:0,12.95,7.25,3.08,1.56,10.75,6.03,77.441
9/21/2022,1:15:0,12.94,7.24,3.1,1.62,10.49,5.87,77.452
9/21/2022,1:30:0,12.96,7.24,3,1.29,10.16,5.66,77.466
9/21/2022,1:45:0,13,7.23,2.98,1.47,9.37,5.3,77.472
9/21/2022,2:0:0,13,7.22,2.84,1.45,9.74,5.03,77.45
9/21/2022,2:15:0,13,7.21,2.83,1.56,8.86,4.82,77.441
9/21/2022,2:30:0,13,7.22,2.76,1.51,8.83,4.91,77.376
9/21/2022,2:45:0,13.15,7.21,2.82,1.66,8.41,4.66,77.475
9/21/2022,3:0:0,13.06,7.21,2.82,1.71,8.42,4.52,77.364
9/21/2022,3:15:0,13.02,7.21,2.66,1.56,8.12,4.51,77.319
9/21/2022,3:30:0,13.03,7.2,2.71,1.68,7.91,4.38,77.306
9/21/2022,3:45:0,13.06,7.2,2.69,1.53,7.58,4.12,77.308
9/21/2022,4:0:0,13.05,7.2,2.71,1.59,7.35,4.14,77.283
9/21/2022,4:15:0,13.05,7.2,2.72,1.7,7.78,4.38,77.265
9/21/2022,4:30:0,13.03,7.2,2.66,1.49,8.06,4.52,77.203
9/21/2022,4:45:0,13.07,7.19,2.62,1.66,7.05,3.74,77.236
9/21/2022,5:0:0,13.06,7.19,2.49,1.51,6.93,3.92,77.239
9/21/2022,5:15:0,13.09,7.19,2.49,1.62,6.82,3.71,77.238
9/21/2022,5:30:0,13.08,7.19,2.49,1.6,6.95,3.77,77.239
9/21/2022,5:45:0,13.1,7.18,2.47,1.46,6.72,3.72,77.257
9/21/2022,6:0:0,13.13,7.18,2.56,1.73,6.66,3.57,77.254
9/21/2022,6:15:0,13.1,7.18,2.42,1.81,6.8,3.71,77.212
9/21/2022,6:30:0,13.12,7.17,2.44,1.59,6.07,3.25,77.207
9/21/2022,6:45:0,13.13,7.18,2.45,1.83,6.21,3.34,77.205
9/21/2022,7:0:0,13.13,7.17,2.42,1.63,6.23,3.41,77.184
9/21/2022,7:15:0,13.14,7.18,2.49,2.02,6.44,3.47,77.166
9/21/2022,7:30:0,13.14,7.17,2.38,1.91,5.95,3.06,77.187
9/21/2022,7:45:0,13.13,7.17,2.26,1.68,6.88,3.52,77.176
9/21/2022,8:0:0,13.13,7.17,2.35,2.13,6.08,3.21,77.193
9/21/2022,8:15:0,13.14,7.17,2.31,1.75,6.01,3.26,77.207
9/21/2022,8:30:0,13.12,7.17,2.38,1.65,6.3,3.39,77.189
9/21/2022,8:45:0,13.12,7.17,2.39,1.75,6.07,3.27,77.212
9/21/2022,9:0:0,13.13,7.17,2.68,1.93,6.08,3.23,77.252
9/21/2022,9:15:0,13.12,7.17,2.51,1.81,5.83,3.3,77.31
9/21/2022,9:30:0,13.12,7.18,2.75,2.17,5.88,3.33,77.331
9/21/2022,9:45:0,13.15,7.18,2.56,2.22,6.01,3.2,77.409
9/21/2022,10:0:0,13.14,7.17,2.88,2.18,5.98,3.37,77.472
9/21/2022,10:15:0,13.13,7.18,2.85,2.11,6.33,3.59,77.522
9/21/2022,10:30:0,12.91,7.22,3.06,1.76,8.36,4.57,77.526
9/21/2022,10:45:0,12.81,7.24,3.11,1.72,10.7,6.3,77.563
9/21/2022,11:0:0,12.82,7.24,3.37,2.28,9.03,5.01,77.689
9/21/2022,11:15:0,12.5,7.29,3.94,2.14,10.6,5.85,77.778
9/21/2022,11:30:0,12.5,7.29,4.06,2.15,11.34,5.87,77.821
9/21/2022,11:45:0,12.31,7.36,4.69,1.89,13.82,7.43,77.895
9/21/2022,12:0:0,12.31,7.34,4.36,1.76,13.09,6.78,77.983
9/21/2022,12:15:0,12.37,7.31,4.11,1.82,12.39,6.27,78.026
9/21/2022,12:30:0,12.28,7.33,4.34,1.73,12.36,6.25,78.138
9/21/2022,12:45:0,12.25,7.33,4.26,1.69,12.12,6.4,78.184
9/21/2022,13:0:0,12.32,7.31,4.11,1.65,12.9,6.64,78.13
9/21/2022,13:15:0,12.25,7.34,4.41,1.72,14.42,7.49,78.163
9/21/2022,13:30:0,12.17,7.38,4.76,1.51,18.15,9.58,78.096
9/21/2022,13:45:0,12.19,7.38,4.82,1.57,18.66,9.64,78.134
9/21/2022,14:0:0,12.26,7.36,4.65,1.5,20.7,10.81,78.12
9/21/2022,14:15:0,12.05,7.45,5.35,1.47,24.85,13.14,78.274
9/21/2022,14:30:0,12.12,7.45,5.28,1.5,26.82,14.39,78.237
9/21/2022,14:45:0,11.94,7.53,5.94,1.42,31.6,17.19,78.433
9/21/2022,15:0:0,11.99,7.52,5.92,1.72,35.15,19.45,78.413
9/21/2022,15:15:0,11.78,7.62,6.65,1.58,41.38,22.68,78.474
9/21/2022,15:30:0,11.98,7.55,6.09,1.54,39.54,21.11,78.334
9/21/2022,15:45:0,11.91,7.55,6.39,1.52,42.34,22.02,78.442
9/21/2022,16:0:0,11.82,7.59,6.58,1.48,46.1,24.27,78.525
9/21/2022,16:15:0,11.78,7.63,6.69,1.52,48.78,25.86,78.519
9/21/2022,16:30:0,11.97,7.65,6.6,1.57,53.3,28.47,78.521
9/21/2022,16:45:0,11.9,7.62,6.5,1.62,51.85,30.08,78.521
9/21/2022,17:0:0,12.07,7.62,6.35,1.79,49.93,27.74,78.505
9/21/2022,17:15:0,12.07,7.68,6.69,1.63,49.49,25.97,78.559
9/21/2022,17:30:0,12,7.72,7.05,1.56,57.99,32.86,78.624
9/21/2022,17:45:0,12.1,7.65,6.51,1.55,51.34,27.33,78.514
9/21/2022,18:0:0,12.09,7.59,6.27,1.54,45.38,25.6,78.438
9/21/2022,18:15:0,12.09,7.58,6.21,1.49,46.81,26.21,78.355
9/21/2022,18:30:0,12.06,7.62,6.37,1.55,49.91,26.54,78.433
9/21/2022,18:45:0,12.08,7.6,6.26,1.54,46.8,27.04,78.343
9/21/2022,19:0:0,12.1,7.58,6.2,1.41,47.87,27.38,78.289
9/21/2022,19:15:0,12.05,7.56,6.13,1.45,43.05,25.74,78.22
9/21/2022,19:30:0,12.04,7.54,5.94,1.48,42.16,24.28,78.188
9/21/2022,19:45:0,12.05,7.55,6.03,1.43,39.46,21.98,78.161
9/21/2022,20:0:0,12.02,7.57,6.22,1.46,42.85,25.07,78.1
9/21/2022,20:15:0,12.04,7.6,6.34,1.5,48.06,27.61,78.147
9/21/2022,20:30:0,12,7.59,6.31,1.44,43.31,26.78,78.145
9/21/2022,20:45:0,12.06,7.57,6.11,1.6,39.77,23.18,78.118
9/21/2022,21:0:0,12,7.59,6.21,1.52,41.45,24.97,78.12
9/21/2022,21:15:0,12.02,7.57,6.16,1.41,41.42,24.63,78.102
9/21/2022,21:30:0,12.05,7.56,6.05,1.49,40.28,24.02,78.159
9/21/2022,21:45:0,12.15,7.54,5.98,1.54,38.72,23.93,78.165
9/21/2022,22:0:0,12.08,7.57,6.08,1.52,39.94,24.51,78.166
9/21/2022,22:15:0,12.06,7.56,6.01,1.58,41.09,24.29,78.183
9/21/2022,22:30:0,12.11,7.55,5.98,1.54,41.7,24.99,78.118
9/21/2022,22:45:0,12.15,7.53,5.82,1.48,40.08,23.58,78.087
9/21/2022,23:0:0,12.09,7.55,6.01,1.45,39.06,22.9,78.024
9/21/2022,23:15:0,12.09,7.53,5.84,1.72,37.75,22.94,78.031
9/21/2022,23:30:0,12.09,7.53,5.83,1.53,37.77,22.55,77.961
9/21/2022,23:45:0,12.09,7.52,5.81,1.46,37.62,22.21,77.968
9/22/2022,0:0:0,12.14,7.5,5.65,1.47,34.78,20.5,77.963
9/22/2022,0:15:0,12.15,7.48,5.57,1.39,36.05,21.95,77.92
9/22/2022,0:30:0,12.17,7.49,5.52,1.43,34.2,20.51,77.95
9/22/2022,0:45:0,12.16,7.47,5.48,1.42,34.07,20.17,77.929
9/22/2022,1:0:0,12.16,7.47,5.49,1.4,33.87,20.67,77.855
9/22/2022,1:15:0,12.18,7.46,5.31,1.48,31.73,19.21,77.868
9/22/2022,1:30:0,12.21,7.46,5.32,1.43,32.95,20.35,77.907
9/22/2022,1:45:0,12.18,7.46,5.38,1.43,33.07,19.98,77.896
9/22/2022,2:0:0,12.14,7.45,5.3,1.71,31.41,19.68,77.85
9/22/2022,2:15:0,12.14,7.46,5.26,1.44,32.62,19.77,77.855
9/22/2022,2:30:0,12.1,7.42,5.08,1.44,28.01,17.61,77.812
9/22/2022,2:45:0,12.14,7.41,4.92,1.5,25.91,16.39,77.765
9/22/2022,3:0:0,12.09,7.41,4.97,1.55,29.57,18.59,77.65
9/22/2022,3:15:0,12.12,7.39,4.74,1.54,25.77,16.39,77.67
9/22/2022,3:30:0,12.12,7.38,4.7,1.43,26.45,17.27,77.743
9/22/2022,3:45:0,12.16,7.38,4.59,1.71,23.18,14.76,77.76
9/22/2022,4:0:0,12.17,7.35,4.47,1.52,25.2,17.75,77.758
9/22/2022,4:15:0,12.17,7.35,4.41,1.44,22.21,15.32,77.734
9/22/2022,4:30:0,12.22,7.31,4.19,1.5,21.3,13.67,77.657
9/22/2022,4:45:0,12.18,7.33,4.32,1.56,23.94,15.23,77.587
9/22/2022,5:0:0,12.18,7.32,4.22,1.71,22.22,14.71,77.605
9/22/2022,5:15:0,12.27,7.32,4.25,1.82,21.96,15.07,77.668
9/22/2022,5:30:0,12.26,7.34,4.36,1.63,25.96,17.91,77.763
